Hora,Packet loss (%),Round trip (ms)
2011-04-07T19:20:58+00:00,0.0,158.419
2011-04-07T19:21:59+00:00,0.0,158.978
2011-04-07T19:22:59+00:00,0.0,160.643
2011-04-07T19:23:58+00:00,0.0,160.17
2011-04-07T19:24:59+00:00,0.0,158.523
2011-04-07T19:25:58+00:00,0.0,156.872
2011-04-07T19:26:59+00:00,0.0,157.709
2011-04-07T19:27:58+00:00,0.0,157.772
2011-04-07T19:28:59+00:00,0.0,158.481
2011-04-07T19:29:59+00:00,0.0,159.574
2011-04-07T19:30:58+00:00,0.0,157.134
2011-04-07T19:31:59+00:00,0.0,157.835
2011-04-07T19:32:58+00:00,0.0,157.683
2011-04-07T19:33:59+00:00,0.0,157.324
2011-04-07T19:34:59+00:00,0.0,159.023
2011-04-07T19:35:58+00:00,0.0,159.262
2011-04-07T19:36:59+00:00,0.0,157.444
2011-04-07T19:37:59+00:00,0.0,158.641
2011-04-07T19:38:58+00:00,0.0,159.777
2011-04-07T19:39:59+00:00,0.0,158.133
2011-04-07T19:40:58+00:00,0.0,157.206
2011-04-07T19:41:59+00:00,0.0,158.639
2011-04-07T19:42:58+00:00,0.0,159.211
2011-04-07T19:43:59+00:00,0.0,155.805
2011-04-07T19:44:58+00:00,0.0,154.664
2011-04-07T19:45:59+00:00,0.0,156.772
2011-04-07T19:46:59+00:00,0.0,159.59
2011-04-07T19:47:59+00:00,0.0,158.913
2011-04-07T19:48:58+00:00,0.0,158.141
2011-04-07T19:49:59+00:00,0.0,156.626
2011-04-07T19:50:58+00:00,0.0,159.827
2011-04-07T19:51:59+00:00,0.0,159.899
2011-04-07T19:52:58+00:00,0.0,157.861
2011-04-07T19:53:59+00:00,0.0,159.484
2011-04-07T19:54:58+00:00,0.0,156.96
2011-04-07T19:55:55+00:00,10.0,158.967
2011-04-07T19:56:58+00:00,0.0,157.197
2011-04-07T19:57:59+00:00,0.0,157.483
2011-04-07T19:58:58+00:00,0.0,159.06
2011-04-07T19:59:59+00:00,0.0,158.607
2011-04-07T20:00:59+00:00,0.0,157.034
2011-04-07T20:01:58+00:00,0.0,157.322
2011-04-07T20:02:59+00:00,0.0,159.279
2011-04-07T20:03:58+00:00,0.0,158.683
2011-04-07T20:04:59+00:00,0.0,159.965
2011-04-07T20:05:58+00:00,0.0,156.189
2011-04-07T20:06:59+00:00,0.0,158.468
2011-04-07T20:07:59+00:00,0.0,157.285
2011-04-07T20:08:58+00:00,0.0,156.4
2011-04-07T20:09:55+00:00,10.0,160.735
2011-04-07T20:10:58+00:00,0.0,157.939
2011-04-07T20:11:59+00:00,0.0,157.411
2011-04-07T20:12:54+00:00,10.0,160.315
2011-04-07T20:13:59+00:00,0.0,159.652
2011-04-07T20:14:58+00:00,0.0,156.381
2011-04-07T20:15:59+00:00,0.0,158.189
2011-04-07T20:16:59+00:00,0.0,158.979
2011-04-07T20:17:58+00:00,0.0,158.256
2011-04-07T20:18:59+00:00,0.0,157.224
2011-04-07T20:19:58+00:00,0.0,156.53
2011-04-07T20:20:59+00:00,0.0,158.843
2011-04-07T20:21:59+00:00,0.0,160.19
2011-04-07T20:22:58+00:00,0.0,158.659
2011-04-07T20:23:59+00:00,0.0,158.172
2011-04-07T20:24:58+00:00,0.0,161.671
2011-04-07T20:25:59+00:00,0.0,158.541
2011-04-07T20:26:58+00:00,0.0,156.057
2011-04-07T20:27:59+00:00,0.0,158.859
2011-04-07T20:28:59+00:00,0.0,158.711
2011-04-07T20:29:58+00:00,0.0,157.329
2011-04-07T20:30:59+00:00,0.0,157.825
2011-04-07T20:31:59+00:00,0.0,157.793
2011-04-07T20:32:58+00:00,0.0,157.887
2011-04-07T20:33:59+00:00,0.0,159.356
2011-04-07T20:34:58+00:00,0.0,158.129
2011-04-07T20:35:59+00:00,0.0,159.901
2011-04-07T20:36:58+00:00,0.0,156.141
2011-04-07T20:37:59+00:00,0.0,159.037
2011-04-07T20:38:59+00:00,0.0,158.018
2011-04-07T20:39:58+00:00,0.0,156.689
2011-04-07T20:40:59+00:00,0.0,158.084
2011-04-07T20:41:58+00:00,0.0,156.523
2011-04-07T20:42:59+00:00,0.0,157.67
2011-04-07T20:43:59+00:00,0.0,157.164
2011-04-07T20:44:58+00:00,0.0,159.699
2011-04-07T20:45:59+00:00,0.0,158.028
2011-04-07T20:46:58+00:00,0.0,158.261
2011-04-07T20:47:59+00:00,0.0,158.253
2011-04-07T20:48:58+00:00,0.0,157.862
2011-04-07T20:49:59+00:00,0.0,158.194
2011-04-07T20:50:58+00:00,0.0,159.525
2011-04-07T20:51:59+00:00,0.0,158.848
2011-04-07T20:52:59+00:00,0.0,157.428
2011-04-07T20:53:58+00:00,0.0,157.189
2011-04-07T20:54:59+00:00,0.0,157.589
2011-04-07T20:55:59+00:00,0.0,157.849
2011-04-07T20:56:58+00:00,0.0,157.441
2011-04-07T20:57:59+00:00,0.0,160.393
2011-04-07T20:58:58+00:00,0.0,158.22
2011-04-07T20:59:59+00:00,0.0,158.639
2011-04-07T21:00:58+00:00,0.0,159.017
2011-04-07T21:01:59+00:00,0.0,157.154
2011-04-07T21:02:58+00:00,0.0,157.925
2011-04-07T21:03:59+00:00,0.0,158.02
2011-04-07T21:04:59+00:00,0.0,158.676
2011-04-07T21:05:58+00:00,0.0,158.435
2011-04-07T21:06:59+00:00,0.0,158.536
2011-04-07T21:07:59+00:00,0.0,157.428
2011-04-07T21:08:58+00:00,0.0,158.615
2011-04-07T21:09:59+00:00,0.0,157.452
2011-04-07T21:10:58+00:00,0.0,156.124
2011-04-07T21:11:59+00:00,0.0,159.649
2011-04-07T21:12:58+00:00,0.0,156.786
2011-04-07T21:13:59+00:00,0.0,158.119
2011-04-07T21:14:59+00:00,0.0,157.075
2011-04-07T21:15:58+00:00,0.0,157.734
2011-04-07T21:16:59+00:00,0.0,156.35
2011-04-07T21:17:58+00:00,0.0,158.095
2011-04-07T21:18:59+00:00,0.0,159.049
2011-04-07T21:19:58+00:00,0.0,159.768
2011-04-07T21:20:59+00:00,0.0,156.968
2011-04-07T21:21:59+00:00,0.0,158.086
2011-04-07T21:22:58+00:00,0.0,159.046
2011-04-07T21:23:59+00:00,0.0,159.117
2011-04-07T21:24:59+00:00,0.0,159.658
2011-04-07T21:25:58+00:00,0.0,158.603
2011-04-07T21:26:59+00:00,0.0,157.447
2011-04-07T21:27:58+00:00,0.0,157.145
2011-04-07T21:28:59+00:00,0.0,159.613
2011-04-07T21:29:59+00:00,0.0,156.844
2011-04-07T21:30:58+00:00,0.0,157.16
2011-04-07T21:31:59+00:00,0.0,159.284
2011-04-07T21:32:58+00:00,0.0,158.694
2011-04-07T21:34:03+00:00,0.0,157.571
2011-04-07T21:34:59+00:00,0.0,160.845
2011-04-07T21:35:59+00:00,0.0,157.082
2011-04-07T21:36:58+00:00,0.0,158.374
2011-04-07T21:37:59+00:00,0.0,155.768
2011-04-07T21:38:58+00:00,0.0,158.747
2011-04-07T21:39:59+00:00,0.0,158.378
2011-04-07T21:40:59+00:00,0.0,156.908
2011-04-07T21:41:58+00:00,0.0,156.098
2011-04-07T21:42:59+00:00,0.0,156.28
2011-04-07T21:43:58+00:00,0.0,156.146
2011-04-07T21:44:59+00:00,0.0,158.588
2011-04-07T21:45:59+00:00,0.0,159.185
2011-04-07T21:46:58+00:00,0.0,157.652
2011-04-07T21:47:59+00:00,0.0,156.706
2011-04-07T21:48:58+00:00,0.0,159.451
2011-04-07T21:49:59+00:00,0.0,157.879
2011-04-07T21:50:58+00:00,0.0,157.63
2011-04-07T21:51:59+00:00,0.0,155.129
2011-04-07T21:52:59+00:00,0.0,157.118
2011-04-07T21:54:29+00:00,10.0,158.286
2011-04-07T21:55:25+00:00,100.0,0
2011-04-07T21:56:13+00:00,0.0,173.647
2011-04-07T21:56:59+00:00,0.0,157.849
2011-04-07T21:57:59+00:00,0.0,157.592
2011-04-07T21:59:02+00:00,0.0,156.888
2011-04-07T21:59:58+00:00,0.0,158.432
2011-04-07T22:00:59+00:00,0.0,158.995
2011-04-07T22:01:59+00:00,0.0,158.358
2011-04-07T22:02:58+00:00,0.0,159.644
2011-04-07T22:03:59+00:00,0.0,156.08
2011-04-07T22:04:58+00:00,0.0,157.467
2011-04-07T22:05:59+00:00,0.0,157.146
2011-04-07T22:06:58+00:00,0.0,158.312
2011-04-07T22:07:59+00:00,0.0,156.132
2011-04-07T22:08:58+00:00,0.0,158.21
2011-04-07T22:09:59+00:00,0.0,157.595
2011-04-07T22:10:59+00:00,0.0,157.986
2011-04-07T22:11:58+00:00,0.0,157.689
2011-04-07T22:12:59+00:00,0.0,156.131
2011-04-07T22:13:59+00:00,0.0,159.67
2011-04-07T22:14:58+00:00,0.0,157.12
2011-04-07T22:15:59+00:00,0.0,156.766
2011-04-07T22:16:58+00:00,0.0,157.841
2011-04-07T22:17:59+00:00,0.0,158.527
2011-04-07T22:18:59+00:00,0.0,155.201
2011-04-07T22:19:58+00:00,0.0,157.909
2011-04-07T22:20:59+00:00,0.0,157.784
2011-04-07T22:21:59+00:00,0.0,158.442
2011-04-07T22:22:58+00:00,0.0,157.968
2011-04-07T22:23:59+00:00,0.0,159.343
2011-04-07T22:24:58+00:00,0.0,156.722
2011-04-07T22:25:59+00:00,0.0,155.78
2011-04-07T22:26:58+00:00,0.0,158.235
2011-04-07T22:27:59+00:00,0.0,159.371
2011-04-07T22:28:58+00:00,0.0,158.668
2011-04-07T22:29:59+00:00,0.0,160.504
2011-04-07T22:30:59+00:00,0.0,158.368
2011-04-07T22:31:58+00:00,0.0,156.133
2011-04-07T22:32:59+00:00,0.0,156.752
2011-04-07T22:33:59+00:00,0.0,158.508
2011-04-07T22:34:58+00:00,0.0,159.184
2011-04-07T22:35:59+00:00,0.0,157.852
2011-04-07T22:36:58+00:00,0.0,158.607
2011-04-07T22:37:59+00:00,0.0,158.476
2011-04-07T22:38:59+00:00,0.0,159.293
2011-04-07T22:39:58+00:00,0.0,155.92
2011-04-07T22:40:59+00:00,0.0,159.095
2011-04-07T22:41:59+00:00,0.0,157.035
2011-04-07T22:42:58+00:00,0.0,157.747
2011-04-07T22:43:59+00:00,0.0,156.928
2011-04-07T22:44:54+00:00,10.0,155.922
2011-04-07T22:45:59+00:00,0.0,157.088
2011-04-07T22:46:58+00:00,0.0,159.022
2011-04-07T22:47:59+00:00,0.0,158.443
2011-04-07T22:48:58+00:00,0.0,157.155
2011-04-07T22:49:59+00:00,0.0,157.566
2011-04-07T22:50:58+00:00,0.0,156.319
2011-04-07T22:51:59+00:00,0.0,158.67
2011-04-07T22:52:59+00:00,0.0,157.534
2011-04-07T22:53:58+00:00,0.0,156.102
2011-04-07T22:54:55+00:00,10.0,157.581
2011-04-07T22:55:58+00:00,0.0,156.89
2011-04-07T22:56:59+00:00,0.0,156.93
2011-04-07T22:57:58+00:00,0.0,157.437
2011-04-07T22:58:59+00:00,0.0,158.661
2011-04-07T22:59:59+00:00,0.0,155.69
2011-04-07T23:00:58+00:00,0.0,158.592
2011-04-07T23:01:59+00:00,0.0,158.526
2011-04-07T23:02:58+00:00,0.0,156.951
2011-04-07T23:03:59+00:00,0.0,156.319
2011-04-07T23:04:58+00:00,0.0,158.357
2011-04-07T23:05:59+00:00,0.0,157.012
2011-04-07T23:06:59+00:00,0.0,158.259
2011-04-07T23:07:58+00:00,0.0,158.745
2011-04-07T23:08:59+00:00,0.0,157.882
2011-04-07T23:09:58+00:00,0.0,158.496
2011-04-07T23:10:59+00:00,0.0,158.364
2011-04-07T23:11:59+00:00,0.0,158.24
2011-04-07T23:12:58+00:00,0.0,157.858
2011-04-07T23:13:59+00:00,0.0,159.113
2011-04-07T23:14:59+00:00,0.0,158.422
2011-04-07T23:15:58+00:00,0.0,157.82
2011-04-07T23:16:59+00:00,0.0,157.705
2011-04-07T23:17:58+00:00,0.0,158.025
2011-04-07T23:18:59+00:00,0.0,157.103
2011-04-07T23:19:59+00:00,0.0,162.996
2011-04-07T23:20:58+00:00,0.0,156.879
2011-04-07T23:21:59+00:00,0.0,159.053
2011-04-07T23:22:58+00:00,0.0,159.822
2011-04-07T23:23:59+00:00,0.0,158.445
2011-04-07T23:24:58+00:00,0.0,159.532
2011-04-07T23:25:59+00:00,0.0,157.943
2011-04-07T23:26:59+00:00,0.0,156.176
2011-04-07T23:27:58+00:00,0.0,158.003
2011-04-07T23:28:59+00:00,0.0,156.966
2011-04-07T23:29:58+00:00,0.0,156.15
2011-04-07T23:30:59+00:00,0.0,158.968
2011-04-07T23:31:58+00:00,0.0,158.32
2011-04-07T23:32:59+00:00,0.0,155.333
2011-04-07T23:33:59+00:00,0.0,158.398
2011-04-07T23:35:03+00:00,0.0,158.543
2011-04-07T23:35:58+00:00,0.0,156.111
2011-04-07T23:36:59+00:00,0.0,156.912
2011-04-07T23:38:25+00:00,20.0,159.161
2011-04-07T23:39:16+00:00,100.0,0
2011-04-07T23:40:03+00:00,0.0,155.488
2011-04-07T23:40:59+00:00,0.0,158.07
2011-04-07T23:41:58+00:00,0.0,157.861
2011-04-07T23:42:59+00:00,0.0,156.739
2011-04-07T23:43:58+00:00,0.0,158.39
2011-04-07T23:44:59+00:00,0.0,160.061
2011-04-07T23:45:59+00:00,0.0,157.421
2011-04-07T23:46:58+00:00,0.0,157.451
2011-04-07T23:47:59+00:00,0.0,158.593
2011-04-07T23:48:58+00:00,0.0,156.364
2011-04-07T23:49:59+00:00,0.0,156.399
2011-04-07T23:50:58+00:00,0.0,157.675
2011-04-07T23:51:59+00:00,0.0,156.488
2011-04-07T23:52:59+00:00,0.0,156.436
2011-04-07T23:53:58+00:00,0.0,156.219
2011-04-07T23:54:59+00:00,0.0,158.506
2011-04-07T23:55:58+00:00,0.0,158.142
2011-04-07T23:56:59+00:00,0.0,155.774
2011-04-07T23:57:58+00:00,0.0,157.316
2011-04-07T23:58:59+00:00,0.0,158.531
2011-04-07T23:59:58+00:00,0.0,158.097
2011-04-08T00:01:00+00:00,0.0,156.97
2011-04-08T00:02:20+00:00,100.0,0
2011-04-08T00:03:18+00:00,0.0,158.145
2011-04-08T00:03:59+00:00,0.0,158.182
2011-04-08T00:04:58+00:00,0.0,157.69
2011-04-08T00:05:59+00:00,0.0,158.607
2011-04-08T00:06:58+00:00,0.0,158.089
2011-04-08T00:07:59+00:00,0.0,156.091
2011-04-08T00:08:59+00:00,0.0,157.056
2011-04-08T00:09:58+00:00,0.0,157.977
2011-04-08T00:11:00+00:00,80.0,159.761
2011-04-08T00:12:33+00:00,0.0,182.335
2011-04-08T00:12:59+00:00,0.0,156.815
2011-04-08T00:13:58+00:00,0.0,157.709
2011-04-08T00:14:59+00:00,0.0,157.629
2011-04-08T00:15:58+00:00,0.0,159.879
2011-04-08T00:16:59+00:00,0.0,158.004
2011-04-08T00:17:59+00:00,0.0,156.928
2011-04-08T00:18:58+00:00,0.0,159.0
2011-04-08T00:19:59+00:00,0.0,156.964
2011-04-08T00:20:58+00:00,0.0,155.585
2011-04-08T00:21:59+00:00,0.0,158.062
2011-04-08T00:22:58+00:00,0.0,158.586
2011-04-08T00:23:59+00:00,0.0,158.627
2011-04-08T00:24:58+00:00,0.0,157.472
2011-04-08T00:25:59+00:00,0.0,156.811
2011-04-08T00:26:59+00:00,0.0,158.529
2011-04-08T00:27:58+00:00,0.0,157.811
2011-04-08T00:28:59+00:00,0.0,156.167
2011-04-08T00:29:59+00:00,0.0,159.288
2011-04-08T00:30:58+00:00,0.0,157.948
2011-04-08T00:31:59+00:00,0.0,157.783
2011-04-08T00:32:58+00:00,0.0,157.442
2011-04-08T00:33:59+00:00,0.0,157.878
2011-04-08T00:34:58+00:00,0.0,156.48
2011-04-08T00:35:59+00:00,0.0,157.351
2011-04-08T00:36:59+00:00,0.0,156.489
2011-04-08T00:37:58+00:00,0.0,158.314
2011-04-08T00:38:59+00:00,0.0,156.484
2011-04-08T00:40:08+00:00,60.0,158.847
2011-04-08T00:40:50+00:00,100.0,0
2011-04-08T00:41:59+00:00,0.0,157.415
2011-04-08T00:42:59+00:00,0.0,156.313
2011-04-08T00:43:58+00:00,0.0,156.935
2011-04-08T00:44:59+00:00,0.0,156.897
2011-04-08T00:45:58+00:00,0.0,156.52
2011-04-08T00:46:59+00:00,0.0,157.295
2011-04-08T00:47:59+00:00,0.0,156.885
2011-04-08T00:48:58+00:00,0.0,159.951
2011-04-08T00:49:59+00:00,0.0,159.079
2011-04-08T00:50:59+00:00,0.0,156.933
2011-04-08T00:51:58+00:00,0.0,158.361
2011-04-08T00:52:59+00:00,0.0,157.232
2011-04-08T00:53:58+00:00,0.0,157.842
2011-04-08T00:54:59+00:00,0.0,155.878
2011-04-08T00:55:59+00:00,0.0,158.579
2011-04-08T00:56:58+00:00,0.0,155.851
2011-04-08T00:57:59+00:00,0.0,157.48
2011-04-08T00:58:58+00:00,0.0,156.007
2011-04-08T00:59:59+00:00,0.0,157.555
2011-04-08T01:00:58+00:00,0.0,159.046
2011-04-08T01:01:59+00:00,0.0,158.533
2011-04-08T01:02:58+00:00,0.0,157.145
2011-04-08T01:03:58+00:00,0.0,158.595
2011-04-08T01:04:59+00:00,0.0,158.129
2011-04-08T01:05:58+00:00,0.0,157.592
2011-04-08T01:06:59+00:00,0.0,157.969
2011-04-08T01:07:59+00:00,0.0,158.819
2011-04-08T01:08:58+00:00,0.0,157.674
2011-04-08T01:09:59+00:00,0.0,157.49
2011-04-08T01:10:58+00:00,0.0,157.403
2011-04-08T01:11:59+00:00,0.0,159.043
2011-04-08T01:12:58+00:00,0.0,159.087
2011-04-08T01:13:59+00:00,0.0,157.769
2011-04-08T01:14:59+00:00,0.0,157.998
2011-04-08T01:15:58+00:00,0.0,159.391
2011-04-08T01:16:59+00:00,0.0,159.331
2011-04-08T01:17:59+00:00,0.0,156.033
2011-04-08T01:18:58+00:00,0.0,157.94
2011-04-08T01:19:59+00:00,0.0,158.985
2011-04-08T01:20:58+00:00,0.0,157.589
2011-04-08T01:21:59+00:00,0.0,158.247
2011-04-08T01:22:59+00:00,0.0,157.979
2011-04-08T01:23:58+00:00,0.0,156.784
2011-04-08T01:24:59+00:00,0.0,157.742
2011-04-08T01:25:58+00:00,0.0,156.697
2011-04-08T01:26:59+00:00,0.0,156.15
2011-04-08T01:27:59+00:00,0.0,158.99
2011-04-08T01:29:20+00:00,30.0,158.455
2011-04-08T01:30:05+00:00,100.0,0
2011-04-08T01:30:58+00:00,0.0,157.796
2011-04-08T01:31:59+00:00,0.0,159.401
2011-04-08T01:32:59+00:00,0.0,159.539
2011-04-08T01:33:58+00:00,0.0,157.574
2011-04-08T01:34:59+00:00,0.0,157.915
2011-04-08T01:35:59+00:00,0.0,158.514
2011-04-08T01:36:59+00:00,0.0,157.819
2011-04-08T01:37:58+00:00,0.0,156.733
2011-04-08T01:38:59+00:00,0.0,156.942
2011-04-08T01:39:59+00:00,0.0,156.452
2011-04-08T01:40:58+00:00,0.0,157.939
2011-04-08T01:41:59+00:00,0.0,157.765
2011-04-08T01:42:58+00:00,0.0,154.902
2011-04-08T01:43:59+00:00,0.0,157.123
2011-04-08T01:44:59+00:00,0.0,154.694
2011-04-08T01:46:29+00:00,10.0,156.588
2011-04-08T01:47:22+00:00,100.0,0
2011-04-08T01:48:22+00:00,100.0,0
2011-04-08T01:49:21+00:00,100.0,0
2011-04-08T01:50:21+00:00,100.0,0
2011-04-08T01:51:21+00:00,100.0,0
2011-04-08T01:52:21+00:00,100.0,0
2011-04-08T01:53:21+00:00,100.0,0
2011-04-08T01:54:22+00:00,100.0,0
2011-04-08T01:55:21+00:00,100.0,0
2011-04-08T01:56:21+00:00,100.0,0
2011-04-08T01:57:21+00:00,100.0,0
2011-04-08T01:58:21+00:00,100.0,0
2011-04-08T01:59:22+00:00,100.0,0
2011-04-08T02:00:22+00:00,100.0,0
2011-04-08T02:01:21+00:00,100.0,0
2011-04-08T02:02:21+00:00,100.0,0
2011-04-08T02:03:21+00:00,100.0,0
2011-04-08T02:04:21+00:00,100.0,0
2011-04-08T02:05:22+00:00,100.0,0
2011-04-08T02:06:21+00:00,100.0,0
2011-04-08T02:07:21+00:00,100.0,0
2011-04-08T02:08:21+00:00,100.0,0
2011-04-08T02:09:21+00:00,100.0,0
2011-04-08T02:10:21+00:00,100.0,0
2011-04-08T02:11:22+00:00,100.0,0
2011-04-08T02:12:21+00:00,100.0,0
2011-04-08T02:13:21+00:00,100.0,0
2011-04-08T02:14:21+00:00,100.0,0
2011-04-08T02:15:21+00:00,100.0,0
2011-04-08T02:16:22+00:00,100.0,0
2011-04-08T02:17:22+00:00,100.0,0
2011-04-08T02:18:21+00:00,100.0,0
2011-04-08T02:19:21+00:00,100.0,0
2011-04-08T02:20:21+00:00,100.0,0
2011-04-08T02:21:21+00:00,100.0,0
2011-04-08T02:22:22+00:00,100.0,0
2011-04-08T02:23:21+00:00,100.0,0
2011-04-08T02:24:21+00:00,100.0,0
2011-04-08T02:25:21+00:00,100.0,0
2011-04-08T02:26:21+00:00,100.0,0
2011-04-08T02:27:21+00:00,100.0,0
2011-04-08T02:28:22+00:00,100.0,0
2011-04-08T02:29:21+00:00,100.0,0
2011-04-08T02:30:21+00:00,100.0,0
2011-04-08T02:31:21+00:00,100.0,0
2011-04-08T02:32:21+00:00,100.0,0
2011-04-08T02:33:22+00:00,100.0,0
2011-04-08T02:34:22+00:00,100.0,0
2011-04-08T02:35:21+00:00,100.0,0
2011-04-08T02:36:21+00:00,100.0,0
2011-04-08T02:37:21+00:00,100.0,0
2011-04-08T02:38:21+00:00,100.0,0
2011-04-08T02:39:22+00:00,100.0,0
2011-04-08T02:40:21+00:00,100.0,0
2011-04-08T02:41:21+00:00,100.0,0
2011-04-08T02:42:21+00:00,100.0,0
2011-04-08T02:43:21+00:00,100.0,0
2011-04-08T02:44:21+00:00,100.0,0
2011-04-08T02:45:22+00:00,100.0,0
2011-04-08T02:46:21+00:00,100.0,0
2011-04-08T02:47:21+00:00,100.0,0
2011-04-08T02:48:21+00:00,100.0,0
2011-04-08T02:49:21+00:00,100.0,0
2011-04-08T02:50:22+00:00,100.0,0
2011-04-08T02:51:22+00:00,100.0,0
2011-04-08T02:52:21+00:00,100.0,0
2011-04-08T02:53:21+00:00,100.0,0
2011-04-08T02:54:21+00:00,100.0,0
2011-04-08T02:55:21+00:00,100.0,0
2011-04-08T02:56:22+00:00,100.0,0
2011-04-08T02:57:21+00:00,100.0,0
2011-04-08T02:58:21+00:00,100.0,0
2011-04-08T02:59:21+00:00,100.0,0
2011-04-08T03:00:21+00:00,100.0,0
2011-04-08T03:01:21+00:00,100.0,0
2011-04-08T03:02:22+00:00,100.0,0
2011-04-08T03:03:21+00:00,100.0,0
2011-04-08T03:04:21+00:00,100.0,0
2011-04-08T03:05:21+00:00,100.0,0
2011-04-08T03:06:21+00:00,100.0,0
2011-04-08T03:07:22+00:00,100.0,0
2011-04-08T03:08:22+00:00,100.0,0
2011-04-08T03:09:21+00:00,100.0,0
2011-04-08T03:10:21+00:00,100.0,0
2011-04-08T03:11:21+00:00,100.0,0
2011-04-08T03:12:21+00:00,100.0,0
2011-04-08T03:13:22+00:00,100.0,0
2011-04-08T03:14:21+00:00,100.0,0
2011-04-08T03:15:21+00:00,100.0,0
2011-04-08T03:16:21+00:00,100.0,0
2011-04-08T03:17:21+00:00,100.0,0
2011-04-08T03:18:21+00:00,100.0,0
2011-04-08T03:19:22+00:00,100.0,0
2011-04-08T03:20:21+00:00,100.0,0
2011-04-08T03:21:21+00:00,100.0,0
2011-04-08T03:22:21+00:00,100.0,0
2011-04-08T03:23:21+00:00,100.0,0
2011-04-08T03:24:22+00:00,100.0,0
2011-04-08T03:25:22+00:00,100.0,0
2011-04-08T03:26:21+00:00,100.0,0
2011-04-08T03:27:21+00:00,100.0,0
2011-04-08T03:28:21+00:00,100.0,0
2011-04-08T03:29:21+00:00,100.0,0
2011-04-08T03:30:22+00:00,100.0,0
2011-04-08T03:31:21+00:00,100.0,0
2011-04-08T03:32:21+00:00,100.0,0
2011-04-08T03:33:21+00:00,100.0,0
2011-04-08T03:34:21+00:00,100.0,0
2011-04-08T03:35:21+00:00,100.0,0
2011-04-08T03:36:22+00:00,100.0,0
2011-04-08T03:37:21+00:00,100.0,0
2011-04-08T03:38:21+00:00,100.0,0
2011-04-08T03:39:21+00:00,100.0,0
2011-04-08T03:40:21+00:00,100.0,0
2011-04-08T03:41:22+00:00,100.0,0
2011-04-08T03:42:22+00:00,100.0,0
2011-04-08T03:43:21+00:00,100.0,0
2011-04-08T03:44:21+00:00,100.0,0
2011-04-08T03:45:21+00:00,100.0,0
2011-04-08T03:46:21+00:00,100.0,0
2011-04-08T03:47:22+00:00,100.0,0
2011-04-08T03:48:21+00:00,100.0,0
2011-04-08T03:49:21+00:00,100.0,0
2011-04-08T03:50:21+00:00,100.0,0
2011-04-08T03:51:21+00:00,100.0,0
2011-04-08T03:52:21+00:00,100.0,0
2011-04-08T03:53:22+00:00,100.0,0
2011-04-08T03:54:21+00:00,100.0,0
2011-04-08T03:55:21+00:00,100.0,0
2011-04-08T03:56:21+00:00,100.0,0
2011-04-08T03:57:21+00:00,100.0,0
2011-04-08T03:58:22+00:00,100.0,0
2011-04-08T03:59:22+00:00,100.0,0
2011-04-08T04:00:21+00:00,100.0,0
2011-04-08T04:01:21+00:00,100.0,0
2011-04-08T04:02:21+00:00,100.0,0
2011-04-08T04:03:21+00:00,100.0,0
2011-04-08T04:04:22+00:00,100.0,0
2011-04-08T04:05:21+00:00,100.0,0
2011-04-08T04:06:21+00:00,100.0,0
2011-04-08T04:07:21+00:00,100.0,0
2011-04-08T04:08:21+00:00,100.0,0
2011-04-08T04:09:21+00:00,100.0,0
2011-04-08T04:10:22+00:00,100.0,0
2011-04-08T04:11:21+00:00,100.0,0
2011-04-08T04:12:21+00:00,100.0,0
2011-04-08T04:13:21+00:00,100.0,0
2011-04-08T04:14:21+00:00,100.0,0
2011-04-08T04:15:22+00:00,100.0,0
2011-04-08T04:16:22+00:00,100.0,0
2011-04-08T04:17:21+00:00,100.0,0
2011-04-08T04:18:21+00:00,100.0,0
2011-04-08T04:19:21+00:00,100.0,0
2011-04-08T04:20:21+00:00,100.0,0
2011-04-08T04:21:22+00:00,100.0,0
2011-04-08T04:22:21+00:00,100.0,0
2011-04-08T04:23:21+00:00,100.0,0
2011-04-08T04:24:21+00:00,100.0,0
2011-04-08T04:25:21+00:00,100.0,0
2011-04-08T04:26:21+00:00,100.0,0
2011-04-08T04:27:22+00:00,100.0,0
2011-04-08T04:28:21+00:00,100.0,0
2011-04-08T04:29:21+00:00,100.0,0
2011-04-08T04:30:21+00:00,100.0,0
2011-04-08T04:31:21+00:00,100.0,0
2011-04-08T04:32:22+00:00,100.0,0
2011-04-08T04:33:22+00:00,100.0,0
2011-04-08T04:34:21+00:00,100.0,0
2011-04-08T04:35:21+00:00,100.0,0
2011-04-08T04:36:21+00:00,100.0,0
2011-04-08T04:37:21+00:00,100.0,0
2011-04-08T04:38:22+00:00,100.0,0
2011-04-08T04:39:22+00:00,100.0,0
2011-04-08T04:40:21+00:00,100.0,0
2011-04-08T04:41:21+00:00,100.0,0
2011-04-08T04:42:21+00:00,100.0,0
2011-04-08T04:43:21+00:00,100.0,0
2011-04-08T04:44:22+00:00,100.0,0
2011-04-08T04:45:21+00:00,100.0,0
2011-04-08T04:46:21+00:00,100.0,0
2011-04-08T04:47:21+00:00,100.0,0
2011-04-08T04:48:21+00:00,100.0,0
2011-04-08T04:49:22+00:00,100.0,0
2011-04-08T04:50:22+00:00,100.0,0
2011-04-08T04:51:21+00:00,100.0,0
2011-04-08T04:52:21+00:00,100.0,0
2011-04-08T04:53:21+00:00,100.0,0
2011-04-08T04:54:21+00:00,100.0,0
